"count","total","media","query","smooth"
17,2874,"lesechos","Climatique",0.00539638895788726
10,2686,"lesechos","Climatique",0.00541144820638594
21,2906,"lesechos","Climatique",0.00542607043241838
24,2602,"lesechos","Climatique",0.00544039535176695
19,2456,"lesechos","Climatique",0.00545456345976283
22,2414,"lesechos","Climatique",0.00546871599938076
18,2222,"lesechos","Climatique",0.00548299494765354
9,1648,"lesechos","Climatique",0.00549754302040306
11,2552,"lesechos","Climatique",0.00550719342371582
11,2872,"lesechos","Climatique",0.00550779007016836
7,2527,"lesechos","Climatique",0.00550100936782394
13,2192,"lesechos","Climatique",0.00548854085263177
16,2445,"lesechos","Climatique",0.00547207727564951
13,2409,"lesechos","Climatique",0.00545330723502255
21,2754,"lesechos","Climatique",0.00543391035234304
8,2443,"lesechos","Climatique",0.0054155549935914
8,2161,"lesechos","Climatique",0.00539989853519897
9,2286,"lesechos","Climatique",0.00538859017586127
2,1920,"lesechos","Climatique",0.00538327629458352
24,1477,"lesechos","Climatique",0.00538560835505383
24,2412,"lesechos","Climatique",0.00539725335581751
13,2487,"lesechos","Climatique",0.00540738194914926
13,1909,"lesechos","Climatique",0.00540583735082041
13,1936,"lesechos","Climatique",0.00539534199812432
8,2157,"lesechos","Climatique",0.00537863511631498
9,2042,"lesechos","Climatique",0.00535845371069303
9,2248,"lesechos","Climatique",0.00533752036537522
8,2146,"lesechos","Climatique",0.00531853784880732
9,1936,"lesechos","Climatique",0.00530419052743034
9,2058,"lesechos","Climatique",0.0052971525892054
13,1780,"lesechos","Climatique",0.00530010307795765
21,1380,"lesechos","Climatique",0.00531574773772607
18,2361,"lesechos","Climatique",0.00534684766349548
14,3278,"lesechos","Climatique",0.00538526704010329
18,2793,"lesechos","Climatique",0.00542179471655407
13,2937,"lesechos","Climatique",0.00545765429445237
14,2896,"lesechos","Climatique",0.00549408615476767
12,2790,"lesechos","Climatique",0.00553234726338487
5,3287,"lesechos","Climatique",0.00557371238661727
13,2881,"lesechos","Climatique",0.00561947671589194
11,2546,"lesechos","Climatique",0.00567095990066823
28,2921,"lesechos","Climatique",0.00572951148839452
18,2337,"lesechos","Climatique",0.00579651776994161
11,2236,"lesechos","Climatique",0.00587341002846509
19,2981,"lesechos","Climatique",0.00596167418903563
20,3031,"lesechos","Climatique",0.00606286186562213
18,2793,"lesechos","Climatique",0.00618313147558935
22,3022,"lesechos","Climatique",0.006325736504908
18,3019,"lesechos","Climatique",0.00648789038180627
24,3062,"lesechos","Climatique",0.00666671567574079
24,3340,"lesechos","Climatique",0.00685920071024757
26,3311,"lesechos","Climatique",0.00706216563466595
20,3077,"lesechos","Climatique",0.00727223794355253
28,3510,"lesechos","Climatique",0.00748583742611647
19,2627,"lesechos","Climatique",0.00769917052285893
14,2424,"lesechos","Climatique",0.0079082340629983
28,3321,"lesechos","Climatique",0.00810882835447067
13,3080,"lesechos","Climatique",0.00829657959858355
28,3007,"lesechos","Climatique",0.00849127548143481
24,3087,"lesechos","Climatique",0.00871326350345482
22,3410,"lesechos","Climatique",0.00895880094326717
9,3179,"lesechos","Climatique",0.00298836111984901
14,3724,"lesechos","Climatique",0.0095046330506471
21,3092,"lesechos","Climatique",0.009796391719146
33,3178,"lesechos","Climatique",0.0100945695939563
21,3515,"lesechos","Climatique",0.010394198688178
30,2736,"lesechos","Climatique",0.010690021515287
30,2634,"lesechos","Climatique",0.010976504756109
31,3431,"lesechos","Climatique",0.0112478650327523
34,3710,"lesechos","Climatique",0.0114981067407658
39,3435,"lesechos","Climatique",0.0117210718983485
38,3162,"lesechos","Climatique",0.011938833322659
64,3524,"lesechos","Climatique",0.0121749642671593
52,3384,"lesechos","Climatique",0.0124253654558163
88,4096,"lesechos","Climatique",0.0126857766586456
59,3373,"lesechos","Climatique",0.0129517592577771
49,3205,"lesechos","Climatique",0.0132186871616695
55,3656,"lesechos","Climatique",0.0134817460390765
38,3658,"lesechos","Climatique",0.013735940841803
58,3216,"lesechos","Climatique",0.0139761115849135
79,3835,"lesechos","Climatique",0.0141969573550896
69,4482,"lesechos","Climatique",0.0143930685224679
54,3904,"lesechos","Climatique",0.0145589671386887
77,3656,"lesechos","Climatique",0.0147067015946051
60,4181,"lesechos","Climatique",0.0148512047633495
56,3811,"lesechos","Climatique",0.0149912874933468
59,3802,"lesechos","Climatique",0.0151257420316859
63,4074,"lesechos","Climatique",0.0152533441471753
57,3640,"lesechos","Climatique",0.0153728556705057
66,3892,"lesechos","Climatique",0.0154830274510319
43,3434,"lesechos","Climatique",0.0155826027298664
21,2663,"lesechos","Climatique",0.0156703209291937
30,3848,"lesechos","Climatique",0.00792619542619542
59,4137,"lesechos","Climatique",0.0158051503343551
42,3332,"lesechos","Climatique",0.0158497612258846
85,3455,"lesechos","Climatique",0.0158775249080234
45,3151,"lesechos","Climatique",0.015873890009502
20,3043,"lesechos","Climatique",0.00673677292145909
44,3232,"lesechos","Climatique",0.015749129852512
28,3033,"lesechos","Climatique",0.0156401555628132
47,2595,"lesechos","Climatique",0.0155082791364387
49,3095,"lesechos","Climatique",0.01535958822775
34,2659,"lesechos","Climatique",0.0152000969198689
38,2258,"lesechos","Climatique",0.0150357188155087
81,2934,"lesechos","Climatique",0.0277777777777778
49,2929,"lesechos","Climatique",0.0147153679022001
64,2632,"lesechos","Climatique",0.0145706280644126
165,2735,"lesechos","Climatique",0.0605118829981719
54,2505,"lesechos","Climatique",0.0143393342079372
39,2745,"lesechos","Climatique",0.0142318092139018
77,3553,"lesechos","Climatique",0.0140947627165523
30,2868,"lesechos","Climatique",0.0139338462034151
34,2649,"lesechos","Climatique",0.0137546666055031
48,3125,"lesechos","Climatique",0.0135627458210666
20,2524,"lesechos","Climatique",0.0133634898252099
34,2220,"lesechos","Climatique",0.013162167379565
18,2968,"lesechos","Climatique",0.0129638983637399
25,2955,"lesechos","Climatique",0.0127736517545541
48,2864,"lesechos","Climatique",0.0125962532803209
70,2734,"lesechos","Climatique",0.0257863935625457
44,2917,"lesechos","Climatique",0.0122987012591388
36,2802,"lesechos","Climatique",0.0121876877453624
40,3576,"lesechos","Climatique",0.0120777546292589
20,2701,"lesechos","Climatique",0.0119441335368163
43,3275,"lesechos","Climatique",0.0117925689470351
44,2744,"lesechos","Climatique",0.0116287235836322
21,2163,"lesechos","Climatique",0.0114581425413554
12,1870,"lesechos","Climatique",0.0112862293304493
11,2942,"lesechos","Climatique",0.00390890550645819
32,2958,"lesechos","Climatique",0.0109592524008567
38,2916,"lesechos","Climatique",0.0108142395169602
41,2627,"lesechos","Climatique",0.0106880320570715
31,3153,"lesechos","Climatique",0.0105853851607492
34,3062,"lesechos","Climatique",0.010511020329069
39,3528,"lesechos","Climatique",0.010452924125833
22,3123,"lesechos","Climatique",0.0103964799914443
35,3259,"lesechos","Climatique",0.0103425079218894
33,3519,"lesechos","Climatique",0.0102918199496096
23,2750,"lesechos","Climatique",0.0102452212311132
19,2302,"lesechos","Climatique",0.0102035114664971
27,3217,"lesechos","Climatique",0.0101674866509993
26,4082,"lesechos","Climatique",0.0101379411586286
38,3710,"lesechos","Climatique",0.0101156701578268
36,3068,"lesechos","Climatique",0.0101014723590176
37,3314,"lesechos","Climatique",0.0100961530937722
16,3235,"lesechos","Climatique",0.0101005277251931
30,3340,"lesechos","Climatique",0.0101154253889599
39,3497,"lesechos","Climatique",0.010143838729283
27,2858,"lesechos","Climatique",0.0101871431697365
41,3473,"lesechos","Climatique",0.010243768453822
35,3191,"lesechos","Climatique",0.0103121537159863
35,2162,"lesechos","Climatique",0.0103907375048921
39,3397,"lesechos","Climatique",0.0104779491488421
29,3612,"lesechos","Climatique",0.010572201464115
37,3221,"lesechos","Climatique",0.0106718848062296
19,2877,"lesechos","Climatique",0.0107753624635325
47,3355,"lesechos","Climatique",0.0108809673919877
40,3127,"lesechos","Climatique",0.0109870002896514
34,3647,"lesechos","Climatique",0.01109172900903
37,3369,"lesechos","Climatique",0.0111933893053623
41,3655,"lesechos","Climatique",0.0112974500459942
42,4067,"lesechos","Climatique",0.0114102580227722
27,3327,"lesechos","Climatique",0.0115313408776164
31,2434,"lesechos","Climatique",0.0116602219128959
57,4375,"lesechos","Climatique",0.0117964182000597
50,4490,"lesechos","Climatique",0.0119394388416205
56,3776,"lesechos","Climatique",0.0120887833865063
64,3781,"lesechos","Climatique",0.01224394039874
43,3887,"lesechos","Climatique",0.0124043861793571
42,3769,"lesechos","Climatique",0.0125695836414266
45,4234,"lesechos","Climatique",0.0127389813379912
26,3632,"lesechos","Climatique",0.0129120126427072
48,3164,"lesechos","Climatique",0.0130880950829222
78,4151,"lesechos","Climatique",0.0132594011126112
52,3211,"lesechos","Climatique",0.0134206686091164
47,2510,"lesechos","Climatique",0.0135752241371192
91,4104,"lesechos","Climatique",0.0137264826077943
118,4288,"lesechos","Climatique",0.0276352611940299
212,4079,"lesechos","Climatique",0.0520961019857808
170,3586,"lesechos","Climatique",0.0475460122699387
64,4285,"lesechos","Climatique",0.0143696350349219
49,4138,"lesechos","Climatique",0.0145584423128447
38,4066,"lesechos","Climatique",0.0147661855963203
57,3721,"lesechos","Climatique",0.0149969369546161
43,3565,"lesechos","Climatique",0.0152549217546519
47,4163,"lesechos","Climatique",0.0155270159069629
34,3124,"lesechos","Climatique",0.0157987189333799
53,2497,"lesechos","Climatique",0.0160723850847106
72,3990,"lesechos","Climatique",0.0163504505094043
57,3892,"lesechos","Climatique",0.0166354337730708
109,3844,"lesechos","Climatique",0.0284859521331946
62,3302,"lesechos","Climatique",0.0172366558301482
70,4048,"lesechos","Climatique",0.017558373579465
46,3628,"lesechos","Climatique",0.0178979806000662
51,4390,"lesechos","Climatique",0.0182584778232702
61,3537,"lesechos","Climatique",0.0186429890764593
92,3896,"lesechos","Climatique",0.0190547739577537
130,4269,"lesechos","Climatique",0.0305692199578356
67,3272,"lesechos","Climatique",0.0199729233361006
57,2518,"lesechos","Climatique",0.0204806157873117
123,4440,"lesechos","Climatique",0.0210181813851188
121,5600,"lesechos","Climatique",0.0215833661807253
120,4826,"lesechos","Climatique",0.0221737849253016
152,4272,"lesechos","Climatique",0.0356975655430712
72,4891,"lesechos","Climatique",0.0234200486599012
72,4650,"lesechos","Climatique",0.0240703576298293
69,5215,"lesechos","Climatique",0.013326941514861
81,4289,"lesechos","Climatique",0.0254102191752588
73,4477,"lesechos","Climatique",0.016417243689971
103,5023,"lesechos","Climatique",0.0267802107175856
73,2734,"lesechos","Climatique",0.0274675216301014
108,3428,"lesechos","Climatique",0.0281833066323437
149,4860,"lesechos","Climatique",0.0289545648115941
157,5416,"lesechos","Climatique",0.0297754680991221
130,3486,"lesechos","Climatique",0.0306398590999325
159,3115,"lesechos","Climatique",0.0512038523274478
80,3074,"lesechos","Climatique",0.0324725781040386
87,2902,"lesechos","Climatique",0.0334266044050943
102,3005,"lesechos","Climatique",0.0343954776137369
97,2615,"lesechos","Climatique",0.0353709410018936
114,2569,"lesechos","Climatique",0.0363442954494326
130,2732,"lesechos","Climatique",0.0373064140506939
139,2383,"lesechos","Climatique",0.0585396558959295
81,1681,"lesechos","Climatique",0.0391584491065518
150,2740,"lesechos","Climatique",0.040089661499796
131,2957,"lesechos","Climatique",0.0410921080143433
130,2578,"lesechos","Climatique",0.0421545176868588
212,2669,"lesechos","Climatique",0.0796178343949045
178,3030,"lesechos","Climatique",0.0444112686591078
153,2766,"lesechos","Climatique",0.0455800349202127
116,3200,"lesechos","Climatique",0.0467575571859316
100,2782,"lesechos","Climatique",0.0479293595345019
96,2372,"lesechos","Climatique",0.0490803110271885
133,2729,"lesechos","Climatique",0.0501946680255584
123,2344,"lesechos","Climatique",0.0512561359316158
59,1694,"lesechos","Climatique",0.0522479500223266
151,2723,"lesechos","Climatique",0.0532171004059767
132,2764,"lesechos","Climatique",0.0542168428058377
128,2698,"lesechos","Climatique",0.0552393049834333
169,2556,"lesechos","Climatique",0.056276324557335
130,2632,"lesechos","Climatique",0.0573194436295842
124,2440,"lesechos","Climatique",0.0583599095581572
172,2873,"lesechos","Climatique",0.0593886817777388
154,2461,"lesechos","Climatique",0.0603964445688426
144,2353,"lesechos","Climatique",0.0613736256765774
165,2836,"lesechos","Climatique",0.0623104206853783
156,2333,"lesechos","Climatique",0.0631968230650314
123,1888,"lesechos","Climatique",0.0640226598165184
210,2894,"lesechos","Climatique",0.0647776326637382
262,2869,"lesechos","Climatique",0.09149529452771
230,2687,"lesechos","Climatique",0.0661880563894421
165,2566,"lesechos","Climatique",0.0668727588340169
193,2805,"lesechos","Climatique",0.0675399994575496
174,2673,"lesechos","Climatique",0.0681868874865592
184,3153,"lesechos","Climatique",0.0688104976054366
193,2665,"lesechos","Climatique",0.0694078744134425
198,2565,"lesechos","Climatique",0.0699760373050274
225,2682,"lesechos","Climatique",0.0705119857715972
146,2204,"lesechos","Climatique",0.0710127051237413
215,1885,"lesechos","Climatique",0.114323607427056
240,2885,"lesechos","Climatique",0.0718963641007719
186,2636,"lesechos","Climatique",0.0722826336586911
270,2655,"lesechos","Climatique",0.101883239171375
177,2396,"lesechos","Climatique",0.0729733923532217
215,2819,"lesechos","Climatique",0.0732764904518698
175,2580,"lesechos","Climatique",0.0735504933921662
248,2847,"lesechos","Climatique",0.0737947365323516
178,2393,"lesechos","Climatique",0.0740085692002313
183,2373,"lesechos","Climatique",0.0741913556209678
244,2751,"lesechos","Climatique",0.0743424758642178
240,2201,"lesechos","Climatique",0.109268514311677
155,1881,"lesechos","Climatique",0.0745473231435594
249,2679,"lesechos","Climatique",0.0745998983515748
181,2685,"lesechos","Climatique",0.0746185057679792
212,2604,"lesechos","Climatique",0.0746001209567048
183,2321,"lesechos","Climatique",0.0745427610516361
189,2654,"lesechos","Climatique",0.0744474772637916
212,2626,"lesechos","Climatique",0.0743153455919913
184,2631,"lesechos","Climatique",0.0741474645156876
207,2521,"lesechos","Climatique",0.0739449527580125
184,2486,"lesechos","Climatique",0.0737089471170903
183,2702,"lesechos","Climatique",0.0734406003638089
157,2496,"lesechos","Climatique",0.073141079204393
126,1791,"lesechos","Climatique",0.0728115623062638
193,3148,"lesechos","Climatique",0.0724532383858173
126,2212,"lesechos","Climatique",0.0720673043568908
1,1859,"lesechos","Effet de serre",0.00201864450077586
0,1629,"lesechos","Effet de serre",0.00196696062089864
1,1774,"lesechos","Effet de serre",0.00191718450757393
4,1842,"lesechos","Effet de serre",0.00186913967822029
2,1607,"lesechos","Effet de serre",0.00182265724175313
3,1682,"lesechos","Effet de serre",0.00177757554670681
3,1672,"lesechos","Effet de serre",0.0017337398733283
3,1332,"lesechos","Effet de serre",0.00169100216968555
2,1717,"lesechos","Effet de serre",0.00164922083182947
3,1934,"lesechos","Effet de serre",0.00160826052804512
0,1768,"lesechos","Effet de serre",0.00156799206722472
3,1715,"lesechos","Effet de serre",0.00152829231139258
2,1965,"lesechos","Effet de serre",0.00148904413240981
4,1703,"lesechos","Effet de serre",0.00145047414202089
5,1868,"lesechos","Effet de serre",0.00141291130331402
8,1882,"lesechos","Effet de serre",0.0013763943694487
3,1561,"lesechos","Effet de serre",0.00134095931845542
10,1838,"lesechos","Effet de serre",0.00130663947677584
1,1587,"lesechos","Effet de serre",0.00127346565530893
0,1268,"lesechos","Effet de serre",0.00124146629796531
0,1840,"lesechos","Effet de serre",0.00121066764273093
1,1935,"lesechos","Effet de serre",0.00118109389524113
3,1764,"lesechos","Effet de serre",0.00115276741486524
2,1824,"lesechos","Effet de serre",0.00112570891330144
3,1767,"lesechos","Effet de serre",0.00109993766568114
1,1768,"lesechos","Effet de serre",0.00107547173418141
4,2065,"lesechos","Effet de serre",0.00105158899402826
2,1741,"lesechos","Effet de serre",0.001027703980505
2,1704,"lesechos","Effet de serre",0.00100403185789707
4,1923,"lesechos","Effet de serre",0.000980778191678022
0,1587,"lesechos","Effet de serre",0.000958138990074553
0,1423,"lesechos","Effet de serre",0.000936300956420544
6,1888,"lesechos","Effet de serre",0.000915441952364024
1,1967,"lesechos","Effet de serre",0.00089573167198408
1,1807,"lesechos","Effet de serre",0.000877332526865923
4,2052,"lesechos","Effet de serre",0.000860400742171855
0,2012,"lesechos","Effet de serre",0.000845087663734031
1,1781,"lesechos","Effet de serre",0.000831541276181682
3,2212,"lesechos","Effet de serre",0.000819907932101017
1,1937,"lesechos","Effet de serre",0.000807780275869878
1,1935,"lesechos","Effet de serre",0.000793180273756388
0,2284,"lesechos","Effet de serre",0.000776887939241214
2,1556,"lesechos","Effet de serre",0.000759662104430306
1,1549,"lesechos","Effet de serre",0.000742233710757554
0,2146,"lesechos","Effet de serre",0.000725302339252396
1,2060,"lesechos","Effet de serre",0.00070953598108773
1,2113,"lesechos","Effet de serre",0.000695574049165796
1,2003,"lesechos","Effet de serre",0.000684033631414331
0,2210,"lesechos","Effet de serre",0.000675518986265345
1,2357,"lesechos","Effet de serre",0.000670634280484355
2,2812,"lesechos","Effet de serre",0.000669999569112729
2,2258,"lesechos","Effet de serre",0.000673674225877061
1,2462,"lesechos","Effet de serre",0.000681019594477048
1,2550,"lesechos","Effet de serre",0.00069164685332982
2,2109,"lesechos","Effet de serre",0.000705178443160317
1,1944,"lesechos","Effet de serre",0.00072123828197691
0,2428,"lesechos","Effet de serre",0.000739443431838138
2,1974,"lesechos","Effet de serre",0.000759397217617236
0,1826,"lesechos","Effet de serre",0.000780683797792825
2,1735,"lesechos","Effet de serre",0.000802864187141843
0,1975,"lesechos","Effet de serre",0.000825473731083927
2,1885,"lesechos","Effet de serre",0.000848021031326838
0,1912,"lesechos","Effet de serre",0.000869988322393721
0,1778,"lesechos","Effet de serre",0.000890833298579824
2,1719,"lesechos","Effet de serre",0.000914275835819006
0,1803,"lesechos","Effet de serre",0.000943947889026663
2,1570,"lesechos","Effet de serre",0.000979155358996623
0,1227,"lesechos","Effet de serre",0.00101917822705272
3,1804,"lesechos","Effet de serre",0.001063247755383
1,1921,"lesechos","Effet de serre",0.00111052855106893
0,1775,"lesechos","Effet de serre",0.00116010549299625
1,1765,"lesechos","Effet de serre",0.00121097551990407
0,1899,"lesechos","Effet de serre",0.00126204427705247
3,1764,"lesechos","Effet de serre",0.00131212761840567
2,1855,"lesechos","Effet de serre",0.00135995796089527
2,1882,"lesechos","Effet de serre",0.00140419548730323
3,1748,"lesechos","Effet de serre",0.0014434441946467
7,1933,"lesechos","Effet de serre",0.0014808420428435
2,1470,"lesechos","Effet de serre",0.00152034922872589
2,1201,"lesechos","Effet de serre",0.00156176474867242
3,2085,"lesechos","Effet de serre",0.00160487557616558
9,2175,"lesechos","Effet de serre",0.0016494555995786
5,1846,"lesechos","Effet de serre",0.00169526478478619
13,1934,"lesechos","Effet de serre",0.00174204856250148
4,1966,"lesechos","Effet de serre",0.00178953744022449
8,1887,"lesechos","Effet de serre",0.00183744683867262
1,2234,"lesechos","Effet de serre",0.00188547715255209
10,1916,"lesechos","Effet de serre",0.00193331403552009
1,1726,"lesechos","Effet de serre",0.00198062890918266
4,2001,"lesechos","Effet de serre",0.00202707969597221
2,1582,"lesechos","Effet de serre",0.002073476790428
1,1247,"lesechos","Effet de serre",0.00212077718250879
3,2112,"lesechos","Effet de serre",0.00216884423400664
2,2157,"lesechos","Effet de serre",0.00221753472184355
13,2011,"lesechos","Effet de serre",0.00226669878477875
3,2032,"lesechos","Effet de serre",0.00231617992146097
4,1967,"lesechos","Effet de serre",0.00236581503979078
5,1986,"lesechos","Effet de serre",0.00241543455755676
4,2312,"lesechos","Effet de serre",0.00246486255430837
4,2039,"lesechos","Effet de serre",0.00251391697442794
5,1851,"lesechos","Effet de serre",0.00256240988136472
4,2270,"lesechos","Effet de serre",0.0026101477629943
2,1678,"lesechos","Effet de serre",0.00265996583027506
0,1533,"lesechos","Effet de serre",0.00271427498451802
0,2169,"lesechos","Effet de serre",0.00277221894432984
10,2136,"lesechos","Effet de serre",0.00283290685701558
17,2057,"lesechos","Effet de serre",0.00289540873846201
4,2257,"lesechos","Effet de serre",0.00295875263316383
8,2217,"lesechos","Effet de serre",0.00302192349312348
4,2185,"lesechos","Effet de serre",0.00308386377418676
7,2588,"lesechos","Effet de serre",0.00314347574829843
5,1974,"lesechos","Effet de serre",0.0031996255301836
6,2363,"lesechos","Effet de serre",0.00325114881709302
4,2383,"lesechos","Effet de serre",0.00329685834050044
6,1776,"lesechos","Effet de serre",0.00333555302901613
0,1729,"lesechos","Effet de serre",0.00337008379889186
13,2492,"lesechos","Effet de serre",0.0034040265902936
7,2678,"lesechos","Effet de serre",0.00343726246503013
32,2710,"lesechos","Effet de serre",0.0119926199261993
21,2428,"lesechos","Effet de serre",0.00350112902360367
8,2874,"lesechos","Effet de serre",0.00353151359512584
1,2686,"lesechos","Effet de serre",0.00356069936577297
9,2906,"lesechos","Effet de serre",0.00358856018267215
13,2602,"lesechos","Effet de serre",0.00361496901904259
13,2456,"lesechos","Effet de serre",0.00363979820280027
12,2414,"lesechos","Effet de serre",0.00366291966184417
18,2222,"lesechos","Effet de serre",0.00368420518602552
6,1648,"lesechos","Effet de serre",0.0037035267058036
9,2552,"lesechos","Effet de serre",0.00371533903008532
10,2872,"lesechos","Effet de serre",0.00371545974506862
11,2527,"lesechos","Effet de serre",0.00370584688438833
11,2192,"lesechos","Effet de serre",0.00368849215803484
7,2445,"lesechos","Effet de serre",0.00366539792057983
16,2409,"lesechos","Effet de serre",0.00363855929631987
16,2754,"lesechos","Effet de serre",0.00360995145988307
7,2443,"lesechos","Effet de serre",0.00358152207254563
11,2161,"lesechos","Effet de serre",0.00355518887561838
4,2286,"lesechos","Effet de serre",0.00353284244278891
1,1920,"lesechos","Effet de serre",0.00351635409325922
9,1477,"lesechos","Effet de serre",0.00350758896692089
7,2412,"lesechos","Effet de serre",0.00350842426167324
9,2487,"lesechos","Effet de serre",0.0035074926878324
6,1909,"lesechos","Effet de serre",0.00349398848456109
5,1936,"lesechos","Effet de serre",0.00347068919593671
1,2157,"lesechos","Effet de serre",0.00344038638894869
5,2042,"lesechos","Effet de serre",0.00340585279150284
3,2248,"lesechos","Effet de serre",0.00336981993280496
3,2146,"lesechos","Effet de serre",0.0033349662875206
6,1936,"lesechos","Effet de serre",0.0033039159276828
8,2058,"lesechos","Effet de serre",0.00327924768723925
2,1780,"lesechos","Effet de serre",0.0032635148434578
5,1380,"lesechos","Effet de serre",0.00325927531721193
9,2361,"lesechos","Effet de serre",0.00326913239048393
12,3278,"lesechos","Effet de serre",0.00328798914282918
11,2793,"lesechos","Effet de serre",0.00330909400525377
6,2937,"lesechos","Effet de serre",0.00333263521887944
8,2896,"lesechos","Effet de serre",0.00335880578674162
8,2790,"lesechos","Effet de serre",0.00338780408649964
10,3287,"lesechos","Effet de serre",0.00341983452471734
6,2881,"lesechos","Effet de serre",0.00345510823265691
7,2546,"lesechos","Effet de serre",0.00349384380352068
16,2921,"lesechos","Effet de serre",0.0035362680710666
11,2337,"lesechos","Effet de serre",0.00358261692951281
5,2236,"lesechos","Effet de serre",0.003633136194636
8,2981,"lesechos","Effet de serre",0.0036880825059559
24,3031,"lesechos","Effet de serre",0.00374772426988469
11,2793,"lesechos","Effet de serre",0.00382260051821387
15,3022,"lesechos","Effet de serre",0.00392077552330765
8,3019,"lesechos","Effet de serre",0.00403880241545766
11,3062,"lesechos","Effet de serre",0.00417313250168588
14,3340,"lesechos","Effet de serre",0.00432002795281075
19,3311,"lesechos","Effet de serre",0.00447549734906046
12,3077,"lesechos","Effet de serre",0.00463525406410724
22,3510,"lesechos","Effet de serre",0.00479469745292642
9,2627,"lesechos","Effet de serre",0.00494891679865235
8,2424,"lesechos","Effet de serre",0.00509271796842497
13,3321,"lesechos","Effet de serre",0.00522067272904651
12,3080,"lesechos","Effet de serre",0.00532719068101757
15,3007,"lesechos","Effet de serre",0.00542673150660252
17,3087,"lesechos","Effet de serre",0.00553632830391689
12,3410,"lesechos","Effet de serre",0.00565413856603207
8,3179,"lesechos","Effet de serre",0.0057782480772717
15,3724,"lesechos","Effet de serre",0.00590665967135733
19,3092,"lesechos","Effet de serre",0.00603728593090178
25,3178,"lesechos","Effet de serre",0.00616794582248456
16,3515,"lesechos","Effet de serre",0.00629636526062953
15,2736,"lesechos","Effet de serre",0.00642018159353023
11,2634,"lesechos","Effet de serre",0.00653695200338182
23,3431,"lesechos","Effet de serre",0.00664416581473179
24,3710,"lesechos","Effet de serre",0.00673926070539666
34,3435,"lesechos","Effet de serre",0.00681964281624448
23,3162,"lesechos","Effet de serre",0.0068941383697427
44,3524,"lesechos","Effet de serre",0.00697228779784943
38,3384,"lesechos","Effet de serre",0.0070525338624904
60,4096,"lesechos","Effet de serre",0.0147705078125
33,3373,"lesechos","Effet de serre",0.00721290904438269
28,3205,"lesechos","Effet de serre",0.0072897447466712
41,3656,"lesechos","Effet de serre",0.00736209383023232
9,3658,"lesechos","Effet de serre",0.00742823083818994
24,3216,"lesechos","Effet de serre",0.0074864084164802
43,3835,"lesechos","Effet de serre",0.00753486548302175
37,4482,"lesechos","Effet de serre",0.0075718372180286
28,3904,"lesechos","Effet de serre",0.00759556687588473
45,3656,"lesechos","Effet de serre",0.00760626937800818
34,4181,"lesechos","Effet de serre",0.00760591853539429
15,3811,"lesechos","Effet de serre",0.00759542789971327
20,3802,"lesechos","Effet de serre",0.00757572992071679
25,4074,"lesechos","Effet de serre",0.0075477701756866
19,3640,"lesechos","Effet de serre",0.00751250214380322
30,3892,"lesechos","Effet de serre",0.00747088252459685
26,3434,"lesechos","Effet de serre",0.0074238670999044
11,2663,"lesechos","Effet de serre",0.00737240713899089
13,3848,"lesechos","Effet de serre",0.00731744634669906
32,4137,"lesechos","Effet de serre",0.00725991835466587
11,3332,"lesechos","Effet de serre",0.00720074475578931
45,3455,"lesechos","Effet de serre",0.00714083368224184
20,3151,"lesechos","Effet de serre",0.00706625844409911
12,3043,"lesechos","Effet de serre",0.00696573484905308
23,3232,"lesechos","Effet de serre",0.00684414267151444
11,3033,"lesechos","Effet de serre",0.00670632836670622
12,2595,"lesechos","Effet de serre",0.00655704367348018
25,3095,"lesechos","Effet de serre",0.00640089766480731
16,2659,"lesechos","Effet de serre",0.00624232225799886
17,2258,"lesechos","Effet de serre",0.00608555120649298
34,2934,"lesechos","Effet de serre",0.00593461260085429
26,2929,"lesechos","Effet de serre",0.00579333490873352
32,2632,"lesechos","Effet de serre",0.00566536658226646
115,2735,"lesechos","Effet de serre",0.0422303473491773
24,2505,"lesechos","Effet de serre",0.00546326456056946
20,2745,"lesechos","Effet de serre",0.00537980772944613
30,3553,"lesechos","Effet de serre",0.00529001615524033
12,2868,"lesechos","Effet de serre",0.00519557657347346
13,2649,"lesechos","Effet de serre",0.00509813153234806
21,3125,"lesechos","Effet de serre",0.00499927265753947
9,2524,"lesechos","Effet de serre",0.00490053609652416
5,2220,"lesechos","Effet de serre",0.0048034001452676
8,2968,"lesechos","Effet de serre",0.00470928506028708
8,2955,"lesechos","Effet de serre",0.00461955505909697
15,2864,"lesechos","Effet de serre",0.00453552251185236
16,2734,"lesechos","Effet de serre",0.00445845432664894
10,2917,"lesechos","Effet de serre",0.00438958053042882
7,2802,"lesechos","Effet de serre",0.00433010504679694
14,3576,"lesechos","Effet de serre",0.00427061692205449
8,2701,"lesechos","Effet de serre",0.00420256993154739
12,3275,"lesechos","Effet de serre",0.00412842038900538
8,2744,"lesechos","Effet de serre",0.00405056503424273
8,2163,"lesechos","Effet de serre",0.00397132608548317
2,1870,"lesechos","Effet de serre",0.00389294233688652
5,2942,"lesechos","Effet de serre",0.0038175663073465
11,2958,"lesechos","Effet de serre",0.00374726744714402
15,2916,"lesechos","Effet de serre",0.0036840414087689
27,2627,"lesechos","Effet de serre",0.00362982538723824
7,3153,"lesechos","Effet de serre",0.00358651953360392
7,3062,"lesechos","Effet de serre",0.0035560144431016
